시도,시군구,연도,월,사고건수
경기,여주시,2018년,08월,41.0
경기,여주시,2018년,09월,43.0
경기,여주시,2018년,10월,67.0
경기,여주시,2018년,11월,43.0
경기,여주시,2018년,12월,52.0
경기,여주시,2019년,01월,34.0
경기,여주시,2019년,02월,30.0
경기,여주시,2019년,03월,40.0
경기,여주시,2019년,04월,44.0
경기,여주시,2019년,05월,62.0
경기,여주시,2019년,06월,50.0
경기,여주시,2019년,07월,58.0
경기,여주시,2019년,08월,66.0
경기,여주시,2019년,09월,56.0
경기,여주시,2019년,10월,62.0
경기,여주시,2019년,11월,50.0
경기,여주시,2019년,12월,40.0
경기,여주시,2020년,01월,40.0
경기,여주시,2020년,02월,29.0
경기,여주시,2020년,03월,37.0
경기,여주시,2020년,04월,51.0
경기,여주시,2020년,05월,45.0
경기,여주시,2020년,06월,51.0
경기,여주시,2020년,07월,34.0
경기,여주시,2020년,08월,41.0
경기,여주시,2020년,09월,44.0
경기,여주시,2020년,10월,50.0
경기,여주시,2020년,11월,42.0
경기,여주시,2020년,12월,43.0
경기,화성시,2018년,01월,219.0
경기,화성시,2018년,02월,181.0
경기,화성시,2018년,03월,207.0
경기,화성시,2018년,04월,208.0
경기,화성시,2018년,05월,220.0
경기,화성시,2018년,06월,217.0
경기,화성시,2018년,07월,258.0
경기,화성시,2018년,08월,217.0
경기,화성시,2018년,09월,237.0
경기,화성시,2018년,10월,240.0
경기,화성시,2018년,11월,279.0
경기,화성시,2018년,12월,233.0
경기,화성시,2019년,01월,212.0
경기,화성시,2019년,02월,187.0
경기,화성시,2019년,03월,217.0
경기,화성시,2019년,04월,251.0
경기,화성시,2019년,05월,294.0
경기,화성시,2019년,06월,272.0
경기,화성시,2019년,07월,222.0
경기,화성시,2019년,08월,238.0
경기,화성시,2019년,09월,244.0
경기,화성시,2019년,10월,297.0
경기,화성시,2019년,11월,276.0
경기,화성시,2019년,12월,298.0
경기,화성시,2020년,01월,238.0
경기,화성시,2020년,02월,218.0
경기,화성시,2020년,03월,210.0
경기,화성시,2020년,04월,246.0
경기,화성시,2020년,05월,253.0
경기,화성시,2020년,06월,251.0
경기,화성시,2020년,07월,250.0
경기,화성시,2020년,08월,227.0
경기,화성시,2020년,09월,239.0
경기,화성시,2020년,10월,290.0
경기,화성시,2020년,11월,273.0
경기,화성시,2020년,12월,264.0
경기,시흥시,2018년,01월,184.0
경기,시흥시,2018년,02월,177.0
경기,시흥시,2018년,03월,184.0
경기,시흥시,2018년,04월,204.0
경기,시흥시,2018년,05월,204.0
경기,시흥시,2018년,06월,219.0
경기,시흥시,2018년,07월,214.0
경기,시흥시,2018년,08월,187.0
경기,시흥시,2018년,09월,197.0
경기,시흥시,2018년,10월,223.0
경기,시흥시,2018년,11월,219.0
경기,시흥시,2018년,12월,222.0
경기,시흥시,2019년,01월,196.0
경기,시흥시,2019년,02월,149.0
경기,시흥시,2019년,03월,191.0
경기,시흥시,2019년,04월,214.0
경기,시흥시,2019년,05월,235.0
경기,시흥시,2019년,06월,201.0
경기,시흥시,2019년,07월,204.0
경기,시흥시,2019년,08월,209.0
경기,시흥시,2019년,09월,188.0
경기,시흥시,2019년,10월,236.0
경기,시흥시,2019년,11월,223.0
경기,시흥시,2019년,12월,234.0
경기,시흥시,2020년,01월,160.0
경기,시흥시,2020년,02월,166.0
경기,시흥시,2020년,03월,189.0
경기,시흥시,2020년,04월,200.0
경기,시흥시,2020년,05월,190.0
경기,시흥시,2020년,06월,215.0
경기,시흥시,2020년,07월,202.0
경기,시흥시,2020년,08월,169.0
경기,시흥시,2020년,09월,199.0
경기,시흥시,2020년,10월,214.0
경기,시흥시,2020년,11월,202.0
경기,시흥시,2020년,12월,187.0
경기,파주시,2018년,01월,155.0
경기,파주시,2018년,02월,170.0
경기,파주시,2018년,03월,121.0
경기,파주시,2018년,04월,131.0
경기,파주시,2018년,05월,128.0
경기,파주시,2018년,06월,129.0
경기,파주시,2018년,07월,140.0
경기,파주시,2018년,08월,147.0
경기,파주시,2018년,09월,119.0
경기,파주시,2018년,10월,145.0
경기,파주시,2018년,11월,160.0
경기,파주시,2018년,12월,148.0
경기,파주시,2019년,01월,116.0
경기,파주시,2019년,02월,136.0
경기,파주시,2019년,03월,134.0
경기,파주시,2019년,04월,127.0
경기,파주시,2019년,05월,122.0
경기,파주시,2019년,06월,145.0
경기,파주시,2019년,07월,130.0
경기,파주시,2019년,08월,147.0
경기,파주시,2019년,09월,137.0
경기,파주시,2019년,10월,175.0
경기,파주시,2019년,11월,142.0
경기,파주시,2019년,12월,147.0
경기,파주시,2020년,01월,123.0
경기,파주시,2020년,02월,153.0
경기,파주시,2020년,03월,92.0
경기,파주시,2020년,04월,114.0
경기,파주시,2020년,05월,120.0
경기,파주시,2020년,06월,124.0
경기,파주시,2020년,07월,123.0
경기,파주시,2020년,08월,108.0
경기,파주시,2020년,09월,118.0
경기,파주시,2020년,10월,129.0
경기,파주시,2020년,11월,130.0
경기,파주시,2020년,12월,141.0
경기,고양시,2018년,01월,388.0
경기,고양시,2018년,02월,410.0
경기,고양시,2018년,03월,298.0
경기,고양시,2018년,04월,321.0
경기,고양시,2018년,05월,289.0
경기,고양시,2018년,06월,299.0
경기,고양시,2018년,07월,311.0
경기,고양시,2018년,08월,321.0
경기,고양시,2018년,09월,317.0
경기,고양시,2018년,10월,326.0
경기,고양시,2018년,11월,335.0
경기,고양시,2018년,12월,335.0
경기,고양시,2019년,01월,272.0
경기,고양시,2019년,02월,282.0
경기,고양시,2019년,03월,317.0
경기,고양시,2019년,04월,349.0
경기,고양시,2019년,05월,381.0
경기,고양시,2019년,06월,296.0
경기,고양시,2019년,07월,322.0
경기,고양시,2019년,08월,357.0
경기,고양시,2019년,09월,318.0
경기,고양시,2019년,10월,379.0
경기,고양시,2019년,11월,346.0
경기,고양시,2019년,12월,297.0
경기,고양시,2020년,01월,284.0
경기,고양시,2020년,02월,322.0
경기,고양시,2020년,03월,252.0
경기,고양시,2020년,04월,276.0
경기,고양시,2020년,05월,317.0
경기,고양시,2020년,06월,316.0
경기,고양시,2020년,07월,352.0
경기,고양시,2020년,08월,268.0
경기,고양시,2020년,09월,286.0
경기,고양시,2020년,10월,295.0
경기,고양시,2020년,11월,280.0
경기,고양시,2020년,12월,338.0
경기,광주시,2018년,01월,131.0
경기,광주시,2018년,02월,131.0
경기,광주시,2018년,03월,112.0
경기,광주시,2018년,04월,134.0
경기,광주시,2018년,05월,134.0
경기,광주시,2018년,06월,132.0
경기,광주시,2018년,07월,148.0
경기,광주시,2018년,08월,137.0
경기,광주시,2018년,09월,158.0
경기,광주시,2018년,10월,154.0
경기,광주시,2018년,11월,163.0
경기,광주시,2018년,12월,157.0
경기,광주시,2019년,01월,147.0
경기,광주시,2019년,02월,127.0
경기,광주시,2019년,03월,138.0
경기,광주시,2019년,04월,158.0
경기,광주시,2019년,05월,149.0
경기,광주시,2019년,06월,140.0
경기,광주시,2019년,07월,157.0
경기,광주시,2019년,08월,152.0
경기,광주시,2019년,09월,162.0
경기,광주시,2019년,10월,193.0
경기,광주시,2019년,11월,168.0
경기,광주시,2019년,12월,176.0
경기,광주시,2020년,01월,158.0
경기,광주시,2020년,02월,129.0
경기,광주시,2020년,03월,133.0
경기,광주시,2020년,04월,140.0
경기,광주시,2020년,05월,176.0
경기,광주시,2020년,06월,170.0
경기,광주시,2020년,07월,171.0
경기,광주시,2020년,08월,151.0
경기,광주시,2020년,09월,163.0
경기,광주시,2020년,10월,168.0
경기,광주시,2020년,11월,177.0
경기,광주시,2020년,12월,194.0
경기,연천군,2018년,01월,15.0
경기,연천군,2018년,02월,16.0
경기,연천군,2018년,03월,13.0
경기,연천군,2018년,04월,12.0
경기,연천군,2018년,05월,14.0
경기,연천군,2018년,06월,20.0
경기,연천군,2018년,07월,17.0
경기,연천군,2018년,08월,13.0
경기,연천군,2018년,09월,21.0
경기,연천군,2018년,10월,19.0
경기,연천군,2018년,11월,6.0
경기,연천군,2018년,12월,23.0
경기,연천군,2019년,01월,15.0
경기,연천군,2019년,02월,9.0
경기,연천군,2019년,03월,13.0
경기,연천군,2019년,04월,10.0
경기,연천군,2019년,05월,16.0
경기,연천군,2019년,06월,15.0
경기,연천군,2019년,07월,21.0
경기,연천군,2019년,08월,26.0
경기,연천군,2019년,09월,13.0
경기,연천군,2019년,10월,21.0
경기,연천군,2019년,11월,20.0
경기,연천군,2019년,12월,17.0
경기,연천군,2020년,01월,18.0
경기,연천군,2020년,02월,23.0
경기,연천군,2020년,03월,17.0
경기,연천군,2020년,04월,10.0
경기,연천군,2020년,05월,24.0
경기,연천군,2020년,06월,25.0
경기,연천군,2020년,07월,22.0
경기,연천군,2020년,08월,14.0
경기,연천군,2020년,09월,11.0
경기,연천군,2020년,10월,11.0
경기,연천군,2020년,11월,16.0
경기,연천군,2020년,12월,12.0
경기,포천시,2018년,01월,63.0
경기,포천시,2018년,02월,48.0
경기,포천시,2018년,03월,68.0
경기,포천시,2018년,04월,70.0
경기,포천시,2018년,05월,61.0
경기,포천시,2018년,06월,73.0
경기,포천시,2018년,07월,82.0
경기,포천시,2018년,08월,81.0
경기,포천시,2018년,09월,71.0
경기,포천시,2018년,10월,82.0
경기,포천시,2018년,11월,70.0
경기,포천시,2018년,12월,63.0
경기,포천시,2019년,01월,48.0
경기,포천시,2019년,02월,56.0
경기,포천시,2019년,03월,72.0
경기,포천시,2019년,04월,80.0
경기,포천시,2019년,05월,67.0
경기,포천시,2019년,06월,84.0
경기,포천시,2019년,07월,79.0
경기,포천시,2019년,08월,69.0
경기,포천시,2019년,09월,52.0
경기,포천시,2019년,10월,94.0
경기,포천시,2019년,11월,92.0
경기,포천시,2019년,12월,94.0
경기,포천시,2020년,01월,59.0
경기,포천시,2020년,02월,53.0
경기,포천시,2020년,03월,64.0
경기,포천시,2020년,04월,48.0
경기,포천시,2020년,05월,74.0
경기,포천시,2020년,06월,100.0
경기,포천시,2020년,07월,74.0
경기,포천시,2020년,08월,70.0
경기,포천시,2020년,09월,76.0
경기,포천시,2020년,10월,76.0
경기,포천시,2020년,11월,77.0
경기,포천시,2020년,12월,58.0
경기,가평군,2018년,01월,21.0
경기,가평군,2018년,02월,24.0
경기,가평군,2018년,03월,27.0
경기,가평군,2018년,04월,28.0
경기,가평군,2018년,05월,43.0
경기,가평군,2018년,06월,31.0
경기,가평군,2018년,07월,47.0
경기,가평군,2018년,08월,56.0
경기,가평군,2018년,09월,30.0
경기,가평군,2018년,10월,28.0
경기,가평군,2018년,11월,24.0
경기,가평군,2018년,12월,21.0
경기,가평군,2019년,01월,23.0
경기,가평군,2019년,02월,28.0
경기,가평군,2019년,03월,25.0
경기,가평군,2019년,04월,20.0
경기,가평군,2019년,05월,39.0
경기,가평군,2019년,06월,40.0
경기,가평군,2019년,07월,48.0
경기,가평군,2019년,08월,53.0
경기,가평군,2019년,09월,32.0
경기,가평군,2019년,10월,25.0
경기,가평군,2019년,11월,29.0
경기,가평군,2019년,12월,34.0
경기,가평군,2020년,01월,30.0
경기,가평군,2020년,02월,26.0
경기,가평군,2020년,03월,26.0
경기,가평군,2020년,04월,23.0
경기,가평군,2020년,05월,31.0
경기,가평군,2020년,06월,35.0
경기,가평군,2020년,07월,42.0
경기,가평군,2020년,08월,31.0
경기,가평군,2020년,09월,32.0
경기,가평군,2020년,10월,30.0
경기,가평군,2020년,11월,34.0
경기,가평군,2020년,12월,24.0
경기,양평군,2018년,01월,28.0
경기,양평군,2018년,02월,44.0
경기,양평군,2018년,03월,30.0
경기,양평군,2018년,04월,43.0
경기,양평군,2018년,05월,43.0
경기,양평군,2018년,06월,40.0
경기,양평군,2018년,07월,57.0
경기,양평군,2018년,08월,54.0
경기,양평군,2018년,09월,63.0
경기,양평군,2018년,10월,53.0
경기,양평군,2018년,11월,51.0
경기,양평군,2018년,12월,26.0
경기,양평군,2019년,01월,31.0
경기,양평군,2019년,02월,44.0
경기,양평군,2019년,03월,45.0
경기,양평군,2019년,04월,52.0
경기,양평군,2019년,05월,53.0
경기,양평군,2019년,06월,63.0
경기,양평군,2019년,07월,45.0
경기,양평군,2019년,08월,62.0
경기,양평군,2019년,09월,41.0
경기,양평군,2019년,10월,56.0
경기,양평군,2019년,11월,64.0
경기,양평군,2019년,12월,35.0
경기,양평군,2020년,01월,31.0
경기,양평군,2020년,02월,23.0
경기,양평군,2020년,03월,35.0
경기,양평군,2020년,04월,55.0
경기,양평군,2020년,05월,40.0
경기,양평군,2020년,06월,45.0
경기,양평군,2020년,07월,50.0
경기,양평군,2020년,08월,51.0
경기,양평군,2020년,09월,57.0
경기,양평군,2020년,10월,72.0
경기,양평군,2020년,11월,51.0
경기,양평군,2020년,12월,43.0
경기,이천시,2018년,01월,81.0
경기,이천시,2018년,02월,74.0
경기,이천시,2018년,03월,85.0
경기,이천시,2018년,04월,86.0
경기,이천시,2018년,05월,73.0
경기,이천시,2018년,06월,93.0
경기,이천시,2018년,07월,86.0
경기,이천시,2018년,08월,89.0
경기,이천시,2018년,09월,96.0
경기,이천시,2018년,10월,75.0
경기,이천시,2018년,11월,101.0
경기,이천시,2018년,12월,77.0
경기,이천시,2019년,01월,83.0
경기,이천시,2019년,02월,55.0
경기,이천시,2019년,03월,71.0
경기,이천시,2019년,04월,84.0
경기,이천시,2019년,05월,98.0
경기,이천시,2019년,06월,83.0
경기,이천시,2019년,07월,108.0
경기,이천시,2019년,08월,108.0
경기,이천시,2019년,09월,98.0
경기,이천시,2019년,10월,107.0
경기,이천시,2019년,11월,119.0
경기,이천시,2019년,12월,88.0
경기,이천시,2020년,01월,90.0
경기,이천시,2020년,02월,79.0
경기,이천시,2020년,03월,82.0
경기,이천시,2020년,04월,92.0
경기,이천시,2020년,05월,104.0
경기,이천시,2020년,06월,107.0
경기,이천시,2020년,07월,92.0
경기,이천시,2020년,08월,87.0
경기,이천시,2020년,09월,100.0
경기,이천시,2020년,10월,102.0
경기,이천시,2020년,11월,97.0
경기,이천시,2020년,12월,74.0
경기,용인시,2018년,01월,216.0
경기,용인시,2018년,02월,277.0
경기,용인시,2018년,03월,235.0
경기,용인시,2018년,04월,279.0
경기,용인시,2018년,05월,268.0
경기,용인시,2018년,06월,240.0
경기,용인시,2018년,07월,268.0
경기,용인시,2018년,08월,251.0
경기,용인시,2018년,09월,276.0
경기,용인시,2018년,10월,307.0
경기,용인시,2018년,11월,288.0
경기,용인시,2018년,12월,300.0
경기,용인시,2019년,01월,250.0
경기,용인시,2019년,02월,196.0
경기,용인시,2019년,03월,278.0
경기,용인시,2019년,04월,268.0
경기,용인시,2019년,05월,286.0
경기,용인시,2019년,06월,297.0
경기,용인시,2019년,07월,305.0
경기,용인시,2019년,08월,304.0
경기,용인시,2019년,09월,268.0
경기,용인시,2019년,10월,368.0
경기,용인시,2019년,11월,338.0
경기,용인시,2019년,12월,327.0
경기,용인시,2020년,01월,271.0
경기,용인시,2020년,02월,275.0
경기,용인시,2020년,03월,219.0
경기,용인시,2020년,04월,246.0
경기,용인시,2020년,05월,272.0
경기,용인시,2020년,06월,275.0
경기,용인시,2020년,07월,297.0
경기,용인시,2020년,08월,273.0
경기,용인시,2020년,09월,288.0
경기,용인시,2020년,10월,275.0
경기,용인시,2020년,11월,311.0
경기,용인시,2020년,12월,260.0
경기,안성시,2018년,01월,87.0
경기,안성시,2018년,02월,80.0
경기,안성시,2018년,03월,75.0
경기,안성시,2018년,04월,87.0
경기,안성시,2018년,05월,73.0
경기,안성시,2018년,06월,91.0
경기,안성시,2018년,07월,74.0
경기,안성시,2018년,08월,84.0
경기,안성시,2018년,09월,79.0
경기,안성시,2018년,10월,103.0
경기,안성시,2018년,11월,99.0
경기,안성시,2018년,12월,94.0
경기,안성시,2019년,01월,78.0
경기,안성시,2019년,02월,60.0
경기,안성시,2019년,03월,84.0
경기,안성시,2019년,04월,82.0
경기,안성시,2019년,05월,87.0
경기,안성시,2019년,06월,93.0
경기,안성시,2019년,07월,90.0
경기,안성시,2019년,08월,72.0
경기,안성시,2019년,09월,93.0
경기,안성시,2019년,10월,109.0
경기,안성시,2019년,11월,94.0
경기,안성시,2019년,12월,72.0
경기,안성시,2020년,01월,98.0
경기,안성시,2020년,02월,81.0
경기,안성시,2020년,03월,68.0
경기,안성시,2020년,04월,87.0
경기,안성시,2020년,05월,85.0
경기,안성시,2020년,06월,100.0
경기,안성시,2020년,07월,81.0
경기,안성시,2020년,08월,103.0
경기,안성시,2020년,09월,98.0
경기,안성시,2020년,10월,106.0
경기,안성시,2020년,11월,81.0
경기,안성시,2020년,12월,87.0
경기,김포시,2018년,01월,122.0
경기,김포시,2018년,02월,136.0
경기,김포시,2018년,03월,113.0
경기,김포시,2018년,04월,118.0
