시도,시군구,연도,월,사망자수
경기,광명시,2019년,02월,0.0
경기,광명시,2019년,03월,1.0
경기,광명시,2019년,04월,1.0
경기,광명시,2019년,05월,1.0
경기,광명시,2019년,06월,1.0
경기,광명시,2019년,07월,0.0
경기,광명시,2019년,08월,0.0
경기,광명시,2019년,09월,1.0
경기,광명시,2019년,10월,0.0
경기,광명시,2019년,11월,0.0
경기,광명시,2019년,12월,2.0
경기,광명시,2020년,01월,1.0
경기,광명시,2020년,02월,0.0
경기,광명시,2020년,03월,0.0
경기,광명시,2020년,04월,0.0
경기,광명시,2020년,05월,1.0
경기,광명시,2020년,06월,0.0
경기,광명시,2020년,07월,0.0
경기,광명시,2020년,08월,0.0
경기,광명시,2020년,09월,1.0
경기,광명시,2020년,10월,1.0
경기,광명시,2020년,11월,0.0
경기,광명시,2020년,12월,0.0
경기,구리시,2018년,01월,0.0
경기,구리시,2018년,02월,0.0
경기,구리시,2018년,03월,1.0
경기,구리시,2018년,04월,1.0
경기,구리시,2018년,05월,2.0
경기,구리시,2018년,06월,0.0
경기,구리시,2018년,07월,1.0
경기,구리시,2018년,08월,2.0
경기,구리시,2018년,09월,1.0
경기,구리시,2018년,10월,0.0
경기,구리시,2018년,11월,0.0
경기,구리시,2018년,12월,3.0
경기,구리시,2019년,01월,0.0
경기,구리시,2019년,02월,1.0
경기,구리시,2019년,03월,0.0
경기,구리시,2019년,04월,0.0
경기,구리시,2019년,05월,1.0
경기,구리시,2019년,06월,0.0
경기,구리시,2019년,07월,1.0
경기,구리시,2019년,08월,0.0
경기,구리시,2019년,09월,2.0
경기,구리시,2019년,10월,1.0
경기,구리시,2019년,11월,0.0
경기,구리시,2019년,12월,0.0
경기,구리시,2020년,01월,0.0
경기,구리시,2020년,02월,0.0
경기,구리시,2020년,03월,0.0
경기,구리시,2020년,04월,0.0
경기,구리시,2020년,05월,1.0
경기,구리시,2020년,06월,2.0
경기,구리시,2020년,07월,0.0
경기,구리시,2020년,08월,2.0
경기,구리시,2020년,09월,0.0
경기,구리시,2020년,10월,0.0
경기,구리시,2020년,11월,1.0
경기,구리시,2020년,12월,0.0
경기,양주시,2018년,01월,3.0
경기,양주시,2018년,02월,1.0
경기,양주시,2018년,03월,2.0
경기,양주시,2018년,04월,0.0
경기,양주시,2018년,05월,0.0
경기,양주시,2018년,06월,0.0
경기,양주시,2018년,07월,2.0
경기,양주시,2018년,08월,3.0
경기,양주시,2018년,09월,2.0
경기,양주시,2018년,10월,2.0
경기,양주시,2018년,11월,1.0
경기,양주시,2018년,12월,3.0
경기,양주시,2019년,01월,3.0
경기,양주시,2019년,02월,5.0
경기,양주시,2019년,03월,1.0
경기,양주시,2019년,04월,2.0
경기,양주시,2019년,05월,1.0
경기,양주시,2019년,06월,1.0
경기,양주시,2019년,07월,1.0
경기,양주시,2019년,08월,0.0
경기,양주시,2019년,09월,1.0
경기,양주시,2019년,10월,0.0
경기,양주시,2019년,11월,4.0
경기,양주시,2019년,12월,0.0
경기,양주시,2020년,01월,3.0
경기,양주시,2020년,02월,3.0
경기,양주시,2020년,03월,3.0
경기,양주시,2020년,04월,0.0
경기,양주시,2020년,05월,1.0
경기,양주시,2020년,06월,0.0
경기,양주시,2020년,07월,1.0
경기,양주시,2020년,08월,0.0
경기,양주시,2020년,09월,0.0
경기,양주시,2020년,10월,2.0
경기,양주시,2020년,11월,1.0
경기,양주시,2020년,12월,0.0
경기,여주시,2018년,01월,1.0
경기,여주시,2018년,02월,1.0
경기,여주시,2018년,03월,2.0
경기,여주시,2018년,04월,1.0
경기,여주시,2018년,05월,1.0
경기,여주시,2018년,06월,2.0
경기,여주시,2018년,07월,0.0
경기,여주시,2018년,08월,2.0
경기,여주시,2018년,09월,1.0
경기,여주시,2018년,10월,1.0
경기,여주시,2018년,11월,0.0
경기,여주시,2018년,12월,2.0
경기,여주시,2019년,01월,2.0
경기,여주시,2019년,02월,2.0
경기,여주시,2019년,03월,2.0
경기,여주시,2019년,04월,1.0
경기,여주시,2019년,05월,4.0
경기,여주시,2019년,06월,2.0
경기,여주시,2019년,07월,0.0
경기,여주시,2019년,08월,0.0
경기,여주시,2019년,09월,1.0
경기,여주시,2019년,10월,3.0
경기,여주시,2019년,11월,0.0
경기,여주시,2019년,12월,0.0
경기,여주시,2020년,01월,1.0
경기,여주시,2020년,02월,2.0
경기,여주시,2020년,03월,1.0
경기,여주시,2020년,04월,2.0
경기,여주시,2020년,05월,0.0
경기,여주시,2020년,06월,3.0
경기,여주시,2020년,07월,2.0
경기,여주시,2020년,08월,3.0
경기,여주시,2020년,09월,0.0
경기,여주시,2020년,10월,0.0
경기,여주시,2020년,11월,1.0
경기,여주시,2020년,12월,1.0
경기,화성시,2018년,01월,8.0
경기,화성시,2018년,02월,2.0
경기,화성시,2018년,03월,7.0
경기,화성시,2018년,04월,6.0
경기,화성시,2018년,05월,7.0
경기,화성시,2018년,06월,1.0
경기,화성시,2018년,07월,2.0
경기,화성시,2018년,08월,6.0
경기,화성시,2018년,09월,6.0
경기,화성시,2018년,10월,9.0
경기,화성시,2018년,11월,5.0
경기,화성시,2018년,12월,0.0
경기,화성시,2019년,01월,7.0
경기,화성시,2019년,02월,2.0
경기,화성시,2019년,03월,3.0
경기,화성시,2019년,04월,1.0
경기,화성시,2019년,05월,4.0
경기,화성시,2019년,06월,2.0
경기,화성시,2019년,07월,2.0
경기,화성시,2019년,08월,1.0
경기,화성시,2019년,09월,1.0
경기,화성시,2019년,10월,3.0
경기,화성시,2019년,11월,2.0
경기,화성시,2019년,12월,5.0
경기,화성시,2020년,01월,6.0
경기,화성시,2020년,02월,3.0
경기,화성시,2020년,03월,8.0
경기,화성시,2020년,04월,2.0
경기,화성시,2020년,05월,4.0
경기,화성시,2020년,06월,7.0
경기,화성시,2020년,07월,4.0
경기,화성시,2020년,08월,3.0
경기,화성시,2020년,09월,5.0
경기,화성시,2020년,10월,3.0
경기,화성시,2020년,11월,0.0
경기,화성시,2020년,12월,0.0
경기,시흥시,2018년,01월,2.0
경기,시흥시,2018년,02월,1.0
경기,시흥시,2018년,03월,0.0
경기,시흥시,2018년,04월,4.0
경기,시흥시,2018년,05월,5.0
경기,시흥시,2018년,06월,6.0
경기,시흥시,2018년,07월,2.0
경기,시흥시,2018년,08월,4.0
경기,시흥시,2018년,09월,2.0
경기,시흥시,2018년,10월,1.0
경기,시흥시,2018년,11월,1.0
경기,시흥시,2018년,12월,1.0
경기,시흥시,2019년,01월,2.0
경기,시흥시,2019년,02월,1.0
경기,시흥시,2019년,03월,3.0
경기,시흥시,2019년,04월,6.0
경기,시흥시,2019년,05월,1.0
경기,시흥시,2019년,06월,0.0
경기,시흥시,2019년,07월,6.0
경기,시흥시,2019년,08월,2.0
경기,시흥시,2019년,09월,0.0
경기,시흥시,2019년,10월,2.0
경기,시흥시,2019년,11월,2.0
경기,시흥시,2019년,12월,5.0
경기,시흥시,2020년,01월,2.0
경기,시흥시,2020년,02월,0.0
경기,시흥시,2020년,03월,1.0
경기,시흥시,2020년,04월,3.0
경기,시흥시,2020년,05월,0.0
경기,시흥시,2020년,06월,5.0
경기,시흥시,2020년,07월,4.0
경기,시흥시,2020년,08월,4.0
경기,시흥시,2020년,09월,2.0
경기,시흥시,2020년,10월,2.0
경기,시흥시,2020년,11월,2.0
경기,시흥시,2020년,12월,1.0
경기,파주시,2018년,01월,0.0
경기,파주시,2018년,02월,3.0
경기,파주시,2018년,03월,2.0
경기,파주시,2018년,04월,2.0
경기,파주시,2018년,05월,2.0
경기,파주시,2018년,06월,0.0
경기,파주시,2018년,07월,1.0
경기,파주시,2018년,08월,3.0
경기,파주시,2018년,09월,0.0
경기,파주시,2018년,10월,3.0
경기,파주시,2018년,11월,3.0
경기,파주시,2018년,12월,3.0
경기,파주시,2019년,01월,0.0
경기,파주시,2019년,02월,1.0
경기,파주시,2019년,03월,4.0
경기,파주시,2019년,04월,2.0
경기,파주시,2019년,05월,1.0
경기,파주시,2019년,06월,5.0
경기,파주시,2019년,07월,1.0
경기,파주시,2019년,08월,0.0
경기,파주시,2019년,09월,4.0
경기,파주시,2019년,10월,1.0
경기,파주시,2019년,11월,0.0
경기,파주시,2019년,12월,2.0
경기,파주시,2020년,01월,2.0
경기,파주시,2020년,02월,2.0
경기,파주시,2020년,03월,2.0
경기,파주시,2020년,04월,2.0
경기,파주시,2020년,05월,3.0
경기,파주시,2020년,06월,3.0
경기,파주시,2020년,07월,1.0
경기,파주시,2020년,08월,4.0
경기,파주시,2020년,09월,7.0
경기,파주시,2020년,10월,4.0
경기,파주시,2020년,11월,2.0
경기,파주시,2020년,12월,2.0
경기,고양시,2018년,01월,6.0
경기,고양시,2018년,02월,2.0
경기,고양시,2018년,03월,0.0
경기,고양시,2018년,04월,2.0
경기,고양시,2018년,05월,3.0
경기,고양시,2018년,06월,3.0
경기,고양시,2018년,07월,3.0
경기,고양시,2018년,08월,4.0
경기,고양시,2018년,09월,4.0
경기,고양시,2018년,10월,6.0
경기,고양시,2018년,11월,2.0
경기,고양시,2018년,12월,3.0
경기,고양시,2019년,01월,6.0
경기,고양시,2019년,02월,5.0
경기,고양시,2019년,03월,2.0
경기,고양시,2019년,04월,2.0
경기,고양시,2019년,05월,3.0
경기,고양시,2019년,06월,2.0
경기,고양시,2019년,07월,2.0
경기,고양시,2019년,08월,3.0
경기,고양시,2019년,09월,6.0
경기,고양시,2019년,10월,2.0
경기,고양시,2019년,11월,4.0
경기,고양시,2019년,12월,2.0
경기,고양시,2020년,01월,1.0
경기,고양시,2020년,02월,5.0
경기,고양시,2020년,03월,3.0
경기,고양시,2020년,04월,5.0
경기,고양시,2020년,05월,7.0
경기,고양시,2020년,06월,5.0
경기,고양시,2020년,07월,1.0
경기,고양시,2020년,08월,3.0
경기,고양시,2020년,09월,2.0
경기,고양시,2020년,10월,0.0
경기,고양시,2020년,11월,4.0
경기,고양시,2020년,12월,1.0
경기,광주시,2018년,01월,0.0
경기,광주시,2018년,02월,0.0
경기,광주시,2018년,03월,4.0
경기,광주시,2018년,04월,0.0
경기,광주시,2018년,05월,2.0
경기,광주시,2018년,06월,1.0
경기,광주시,2018년,07월,3.0
경기,광주시,2018년,08월,3.0
경기,광주시,2018년,09월,3.0
경기,광주시,2018년,10월,1.0
경기,광주시,2018년,11월,1.0
경기,광주시,2018년,12월,1.0
경기,광주시,2019년,01월,4.0
경기,광주시,2019년,02월,0.0
경기,광주시,2019년,03월,1.0
경기,광주시,2019년,04월,2.0
경기,광주시,2019년,05월,2.0
경기,광주시,2019년,06월,0.0
경기,광주시,2019년,07월,1.0
경기,광주시,2019년,08월,4.0
경기,광주시,2019년,09월,2.0
경기,광주시,2019년,10월,0.0
경기,광주시,2019년,11월,4.0
경기,광주시,2019년,12월,0.0
경기,광주시,2020년,01월,5.0
경기,광주시,2020년,02월,0.0
경기,광주시,2020년,03월,2.0
경기,광주시,2020년,04월,3.0
경기,광주시,2020년,05월,2.0
경기,광주시,2020년,06월,0.0
경기,광주시,2020년,07월,6.0
경기,광주시,2020년,08월,1.0
경기,광주시,2020년,09월,2.0
경기,광주시,2020년,10월,2.0
경기,광주시,2020년,11월,3.0
경기,광주시,2020년,12월,1.0
경기,연천군,2018년,01월,0.0
경기,연천군,2018년,02월,0.0
경기,연천군,2018년,03월,0.0
경기,연천군,2018년,04월,0.0
경기,연천군,2018년,05월,2.0
경기,연천군,2018년,06월,1.0
경기,연천군,2018년,07월,0.0
경기,연천군,2018년,08월,1.0
경기,연천군,2018년,09월,0.0
경기,연천군,2018년,10월,1.0
경기,연천군,2018년,11월,0.0
경기,연천군,2018년,12월,1.0
경기,연천군,2019년,01월,2.0
경기,연천군,2019년,02월,0.0
경기,연천군,2019년,03월,0.0
경기,연천군,2019년,04월,0.0
경기,연천군,2019년,05월,2.0
경기,연천군,2019년,06월,0.0
경기,연천군,2019년,07월,0.0
경기,연천군,2019년,08월,0.0
경기,연천군,2019년,09월,0.0
경기,연천군,2019년,10월,4.0
경기,연천군,2019년,11월,2.0
경기,연천군,2019년,12월,1.0
경기,연천군,2020년,01월,2.0
경기,연천군,2020년,02월,0.0
경기,연천군,2020년,03월,1.0
경기,연천군,2020년,04월,0.0
경기,연천군,2020년,05월,0.0
경기,연천군,2020년,06월,0.0
경기,연천군,2020년,07월,0.0
경기,연천군,2020년,08월,1.0
경기,연천군,2020년,09월,0.0
경기,연천군,2020년,10월,0.0
경기,연천군,2020년,11월,1.0
경기,연천군,2020년,12월,0.0
경기,포천시,2018년,01월,2.0
경기,포천시,2018년,02월,1.0
경기,포천시,2018년,03월,1.0
경기,포천시,2018년,04월,2.0
경기,포천시,2018년,05월,1.0
경기,포천시,2018년,06월,3.0
경기,포천시,2018년,07월,1.0
경기,포천시,2018년,08월,0.0
경기,포천시,2018년,09월,3.0
경기,포천시,2018년,10월,1.0
경기,포천시,2018년,11월,1.0
경기,포천시,2018년,12월,0.0
경기,포천시,2019년,01월,0.0
경기,포천시,2019년,02월,1.0
경기,포천시,2019년,03월,2.0
경기,포천시,2019년,04월,0.0
경기,포천시,2019년,05월,3.0
경기,포천시,2019년,06월,1.0
경기,포천시,2019년,07월,2.0
경기,포천시,2019년,08월,2.0
경기,포천시,2019년,09월,0.0
경기,포천시,2019년,10월,1.0
경기,포천시,2019년,11월,2.0
경기,포천시,2019년,12월,1.0
경기,포천시,2020년,01월,4.0
경기,포천시,2020년,02월,3.0
경기,포천시,2020년,03월,4.0
경기,포천시,2020년,04월,0.0
경기,포천시,2020년,05월,1.0
경기,포천시,2020년,06월,1.0
경기,포천시,2020년,07월,2.0
경기,포천시,2020년,08월,5.0
경기,포천시,2020년,09월,0.0
경기,포천시,2020년,10월,4.0
경기,포천시,2020년,11월,1.0
경기,포천시,2020년,12월,1.0
경기,가평군,2018년,01월,2.0
경기,가평군,2018년,02월,1.0
경기,가평군,2018년,03월,2.0
경기,가평군,2018년,04월,1.0
경기,가평군,2018년,05월,2.0
경기,가평군,2018년,06월,1.0
경기,가평군,2018년,07월,1.0
경기,가평군,2018년,08월,1.0
경기,가평군,2018년,09월,0.0
경기,가평군,2018년,10월,0.0
경기,가평군,2018년,11월,0.0
경기,가평군,2018년,12월,0.0
경기,가평군,2019년,01월,0.0
경기,가평군,2019년,02월,1.0
경기,가평군,2019년,03월,0.0
경기,가평군,2019년,04월,1.0
경기,가평군,2019년,05월,0.0
경기,가평군,2019년,06월,1.0
경기,가평군,2019년,07월,0.0
경기,가평군,2019년,08월,1.0
경기,가평군,2019년,09월,1.0
경기,가평군,2019년,10월,0.0
경기,가평군,2019년,11월,2.0
경기,가평군,2019년,12월,1.0
경기,가평군,2020년,01월,4.0
경기,가평군,2020년,02월,1.0
경기,가평군,2020년,03월,0.0
경기,가평군,2020년,04월,0.0
경기,가평군,2020년,05월,0.0
경기,가평군,2020년,06월,0.0
경기,가평군,2020년,07월,0.0
경기,가평군,2020년,08월,0.0
경기,가평군,2020년,09월,0.0
경기,가평군,2020년,10월,0.0
경기,가평군,2020년,11월,0.0
경기,가평군,2020년,12월,0.0
경기,양평군,2018년,01월,2.0
경기,양평군,2018년,02월,0.0
경기,양평군,2018년,03월,1.0
경기,양평군,2018년,04월,0.0
경기,양평군,2018년,05월,3.0
경기,양평군,2018년,06월,2.0
경기,양평군,2018년,07월,2.0
경기,양평군,2018년,08월,0.0
경기,양평군,2018년,09월,3.0
경기,양평군,2018년,10월,0.0
경기,양평군,2018년,11월,0.0
경기,양평군,2018년,12월,2.0
경기,양평군,2019년,01월,1.0
경기,양평군,2019년,02월,1.0
경기,양평군,2019년,03월,1.0
경기,양평군,2019년,04월,0.0
경기,양평군,2019년,05월,1.0
경기,양평군,2019년,06월,3.0
경기,양평군,2019년,07월,1.0
경기,양평군,2019년,08월,1.0
경기,양평군,2019년,09월,1.0
경기,양평군,2019년,10월,1.0
경기,양평군,2019년,11월,2.0
경기,양평군,2019년,12월,0.0
경기,양평군,2020년,01월,1.0
경기,양평군,2020년,02월,1.0
경기,양평군,2020년,03월,0.0
경기,양평군,2020년,04월,3.0
경기,양평군,2020년,05월,0.0
경기,양평군,2020년,06월,0.0
경기,양평군,2020년,07월,1.0
경기,양평군,2020년,08월,0.0
경기,양평군,2020년,09월,1.0
경기,양평군,2020년,10월,1.0
경기,양평군,2020년,11월,0.0
경기,양평군,2020년,12월,1.0
경기,이천시,2018년,01월,4.0
경기,이천시,2018년,02월,1.0
경기,이천시,2018년,03월,1.0
경기,이천시,2018년,04월,2.0
경기,이천시,2018년,05월,0.0
경기,이천시,2018년,06월,0.0
경기,이천시,2018년,07월,2.0
경기,이천시,2018년,08월,2.0
경기,이천시,2018년,09월,1.0
경기,이천시,2018년,10월,2.0
경기,이천시,2018년,11월,3.0
경기,이천시,2018년,12월,1.0
경기,이천시,2019년,01월,3.0
경기,이천시,2019년,02월,1.0
경기,이천시,2019년,03월,1.0
경기,이천시,2019년,04월,4.0
경기,이천시,2019년,05월,5.0
경기,이천시,2019년,06월,1.0
경기,이천시,2019년,07월,1.0
경기,이천시,2019년,08월,4.0
경기,이천시,2019년,09월,3.0
경기,이천시,2019년,10월,3.0
경기,이천시,2019년,11월,5.0
경기,이천시,2019년,12월,2.0
경기,이천시,2020년,01월,5.0
경기,이천시,2020년,02월,0.0
경기,이천시,2020년,03월,4.0
경기,이천시,2020년,04월,0.0
경기,이천시,2020년,05월,0.0
경기,이천시,2020년,06월,2.0
경기,이천시,2020년,07월,5.0
경기,이천시,2020년,08월,1.0
경기,이천시,2020년,09월,0.0
경기,이천시,2020년,10월,1.0
경기,이천시,2020년,11월,3.0
경기,이천시,2020년,12월,4.0
경기,용인시,2018년,01월,0.0
경기,용인시,2018년,02월,3.0
경기,용인시,2018년,03월,3.0
경기,용인시,2018년,04월,5.0
경기,용인시,2018년,05월,4.0
경기,용인시,2018년,06월,4.0
경기,용인시,2018년,07월,7.0
경기,용인시,2018년,08월,2.0
경기,용인시,2018년,09월,1.0
경기,용인시,2018년,10월,2.0
경기,용인시,2018년,11월,3.0
경기,용인시,2018년,12월,3.0
경기,용인시,2019년,01월,1.0
경기,용인시,2019년,02월,2.0
경기,용인시,2019년,03월,6.0
경기,용인시,2019년,04월,5.0
경기,용인시,2019년,05월,3.0
경기,용인시,2019년,06월,1.0
경기,용인시,2019년,07월,2.0
경기,용인시,2019년,08월,1.0
경기,용인시,2019년,09월,2.0
경기,용인시,2019년,10월,3.0
경기,용인시,2019년,11월,5.0
경기,용인시,2019년,12월,3.0
경기,용인시,2020년,01월,5.0
경기,용인시,2020년,02월,3.0
경기,용인시,2020년,03월,4.0
경기,용인시,2020년,04월,4.0
경기,용인시,2020년,05월,2.0
경기,용인시,2020년,06월,3.0
