시도,시군구,연도,월,부상자수
세종,세종시,2020년,03월,83.0
세종,세종시,2020년,04월,64.0
세종,세종시,2020년,05월,87.0
세종,세종시,2020년,06월,81.0
세종,세종시,2020년,07월,79.0
세종,세종시,2020년,08월,65.0
세종,세종시,2020년,09월,126.0
세종,세종시,2020년,10월,110.0
세종,세종시,2020년,11월,102.0
세종,세종시,2020년,12월,86.0
경기,수원시,2018년,01월,556.0
경기,수원시,2018년,02월,709.0
경기,수원시,2018년,03월,520.0
경기,수원시,2018년,04월,543.0
경기,수원시,2018년,05월,676.0
경기,수원시,2018년,06월,598.0
경기,수원시,2018년,07월,560.0
경기,수원시,2018년,08월,533.0
경기,수원시,2018년,09월,616.0
경기,수원시,2018년,10월,664.0
경기,수원시,2018년,11월,616.0
경기,수원시,2018년,12월,557.0
경기,수원시,2019년,01월,482.0
경기,수원시,2019년,02월,465.0
경기,수원시,2019년,03월,590.0
경기,수원시,2019년,04월,576.0
경기,수원시,2019년,05월,582.0
경기,수원시,2019년,06월,602.0
경기,수원시,2019년,07월,573.0
경기,수원시,2019년,08월,573.0
경기,수원시,2019년,09월,646.0
경기,수원시,2019년,10월,654.0
경기,수원시,2019년,11월,693.0
경기,수원시,2019년,12월,608.0
경기,수원시,2020년,01월,545.0
경기,수원시,2020년,02월,582.0
경기,수원시,2020년,03월,484.0
경기,수원시,2020년,04월,523.0
경기,수원시,2020년,05월,594.0
경기,수원시,2020년,06월,540.0
경기,수원시,2020년,07월,554.0
경기,수원시,2020년,08월,515.0
경기,수원시,2020년,09월,521.0
경기,수원시,2020년,10월,521.0
경기,수원시,2020년,11월,631.0
경기,수원시,2020년,12월,449.0
경기,성남시,2018년,01월,569.0
경기,성남시,2018년,02월,541.0
경기,성남시,2018년,03월,398.0
경기,성남시,2018년,04월,513.0
경기,성남시,2018년,05월,461.0
경기,성남시,2018년,06월,440.0
경기,성남시,2018년,07월,475.0
경기,성남시,2018년,08월,393.0
경기,성남시,2018년,09월,424.0
경기,성남시,2018년,10월,514.0
경기,성남시,2018년,11월,491.0
경기,성남시,2018년,12월,416.0
경기,성남시,2019년,01월,424.0
경기,성남시,2019년,02월,376.0
경기,성남시,2019년,03월,447.0
경기,성남시,2019년,04월,421.0
경기,성남시,2019년,05월,553.0
경기,성남시,2019년,06월,466.0
경기,성남시,2019년,07월,475.0
경기,성남시,2019년,08월,434.0
경기,성남시,2019년,09월,567.0
경기,성남시,2019년,10월,543.0
경기,성남시,2019년,11월,546.0
경기,성남시,2019년,12월,493.0
경기,성남시,2020년,01월,422.0
경기,성남시,2020년,02월,465.0
경기,성남시,2020년,03월,292.0
경기,성남시,2020년,04월,450.0
경기,성남시,2020년,05월,468.0
경기,성남시,2020년,06월,466.0
경기,성남시,2020년,07월,449.0
경기,성남시,2020년,08월,374.0
경기,성남시,2020년,09월,435.0
경기,성남시,2020년,10월,506.0
경기,성남시,2020년,11월,454.0
경기,성남시,2020년,12월,423.0
경기,의정부시,2018년,01월,308.0
경기,의정부시,2018년,02월,214.0
경기,의정부시,2018년,03월,124.0
경기,의정부시,2018년,04월,171.0
경기,의정부시,2018년,05월,192.0
경기,의정부시,2018년,06월,171.0
경기,의정부시,2018년,07월,202.0
경기,의정부시,2018년,08월,170.0
경기,의정부시,2018년,09월,235.0
경기,의정부시,2018년,10월,211.0
경기,의정부시,2018년,11월,210.0
경기,의정부시,2018년,12월,193.0
경기,의정부시,2019년,01월,188.0
경기,의정부시,2019년,02월,198.0
경기,의정부시,2019년,03월,201.0
경기,의정부시,2019년,04월,186.0
경기,의정부시,2019년,05월,238.0
경기,의정부시,2019년,06월,157.0
경기,의정부시,2019년,07월,181.0
경기,의정부시,2019년,08월,180.0
경기,의정부시,2019년,09월,211.0
경기,의정부시,2019년,10월,222.0
경기,의정부시,2019년,11월,259.0
경기,의정부시,2019년,12월,241.0
경기,의정부시,2020년,01월,158.0
경기,의정부시,2020년,02월,202.0
경기,의정부시,2020년,03월,160.0
경기,의정부시,2020년,04월,163.0
경기,의정부시,2020년,05월,219.0
경기,의정부시,2020년,06월,220.0
경기,의정부시,2020년,07월,222.0
경기,의정부시,2020년,08월,202.0
경기,의정부시,2020년,09월,187.0
경기,의정부시,2020년,10월,293.0
경기,의정부시,2020년,11월,270.0
경기,의정부시,2020년,12월,183.0
경기,안양시,2018년,01월,209.0
경기,안양시,2018년,02월,166.0
경기,안양시,2018년,03월,185.0
경기,안양시,2018년,04월,213.0
경기,안양시,2018년,05월,195.0
경기,안양시,2018년,06월,183.0
경기,안양시,2018년,07월,198.0
경기,안양시,2018년,08월,194.0
경기,안양시,2018년,09월,232.0
경기,안양시,2018년,10월,220.0
경기,안양시,2018년,11월,186.0
경기,안양시,2018년,12월,175.0
경기,안양시,2019년,01월,203.0
경기,안양시,2019년,02월,145.0
경기,안양시,2019년,03월,193.0
경기,안양시,2019년,04월,191.0
경기,안양시,2019년,05월,219.0
경기,안양시,2019년,06월,197.0
경기,안양시,2019년,07월,187.0
경기,안양시,2019년,08월,192.0
경기,안양시,2019년,09월,188.0
경기,안양시,2019년,10월,212.0
경기,안양시,2019년,11월,237.0
경기,안양시,2019년,12월,202.0
경기,안양시,2020년,01월,151.0
경기,안양시,2020년,02월,164.0
경기,안양시,2020년,03월,151.0
경기,안양시,2020년,04월,163.0
경기,안양시,2020년,05월,175.0
경기,안양시,2020년,06월,167.0
경기,안양시,2020년,07월,196.0
경기,안양시,2020년,08월,169.0
경기,안양시,2020년,09월,147.0
경기,안양시,2020년,10월,179.0
경기,안양시,2020년,11월,161.0
경기,안양시,2020년,12월,135.0
경기,부천시,2018년,01월,329.0
경기,부천시,2018년,02월,324.0
경기,부천시,2018년,03월,397.0
경기,부천시,2018년,04월,333.0
경기,부천시,2018년,05월,378.0
경기,부천시,2018년,06월,367.0
경기,부천시,2018년,07월,423.0
경기,부천시,2018년,08월,433.0
경기,부천시,2018년,09월,391.0
경기,부천시,2018년,10월,372.0
경기,부천시,2018년,11월,403.0
경기,부천시,2018년,12월,400.0
경기,부천시,2019년,01월,371.0
경기,부천시,2019년,02월,352.0
경기,부천시,2019년,03월,366.0
경기,부천시,2019년,04월,430.0
경기,부천시,2019년,05월,496.0
경기,부천시,2019년,06월,444.0
경기,부천시,2019년,07월,393.0
경기,부천시,2019년,08월,476.0
경기,부천시,2019년,09월,425.0
경기,부천시,2019년,10월,418.0
경기,부천시,2019년,11월,475.0
경기,부천시,2019년,12월,462.0
경기,부천시,2020년,01월,377.0
경기,부천시,2020년,02월,396.0
경기,부천시,2020년,03월,373.0
경기,부천시,2020년,04월,346.0
경기,부천시,2020년,05월,412.0
경기,부천시,2020년,06월,452.0
경기,부천시,2020년,07월,421.0
경기,부천시,2020년,08월,361.0
경기,부천시,2020년,09월,447.0
경기,부천시,2020년,10월,356.0
경기,부천시,2020년,11월,440.0
경기,부천시,2020년,12월,335.0
경기,안산시,2018년,01월,559.0
경기,안산시,2018년,02월,513.0
경기,안산시,2018년,03월,444.0
경기,안산시,2018년,04월,430.0
경기,안산시,2018년,05월,522.0
경기,안산시,2018년,06월,416.0
경기,안산시,2018년,07월,475.0
경기,안산시,2018년,08월,479.0
경기,안산시,2018년,09월,516.0
경기,안산시,2018년,10월,511.0
경기,안산시,2018년,11월,558.0
경기,안산시,2018년,12월,486.0
경기,안산시,2019년,01월,487.0
경기,안산시,2019년,02월,418.0
경기,안산시,2019년,03월,478.0
경기,안산시,2019년,04월,495.0
경기,안산시,2019년,05월,544.0
경기,안산시,2019년,06월,470.0
경기,안산시,2019년,07월,482.0
경기,안산시,2019년,08월,453.0
경기,안산시,2019년,09월,515.0
경기,안산시,2019년,10월,553.0
경기,안산시,2019년,11월,513.0
경기,안산시,2019년,12월,534.0
경기,안산시,2020년,01월,437.0
경기,안산시,2020년,02월,450.0
경기,안산시,2020년,03월,396.0
경기,안산시,2020년,04월,450.0
경기,안산시,2020년,05월,498.0
경기,안산시,2020년,06월,492.0
경기,안산시,2020년,07월,486.0
경기,안산시,2020년,08월,493.0
경기,안산시,2020년,09월,481.0
경기,안산시,2020년,10월,541.0
경기,안산시,2020년,11월,531.0
경기,안산시,2020년,12월,498.0
경기,평택시,2018년,01월,410.0
경기,평택시,2018년,02월,441.0
경기,평택시,2018년,03월,465.0
경기,평택시,2018년,04월,456.0
경기,평택시,2018년,05월,422.0
경기,평택시,2018년,06월,463.0
경기,평택시,2018년,07월,509.0
경기,평택시,2018년,08월,448.0
경기,평택시,2018년,09월,450.0
경기,평택시,2018년,10월,475.0
경기,평택시,2018년,11월,465.0
경기,평택시,2018년,12월,461.0
경기,평택시,2019년,01월,378.0
경기,평택시,2019년,02월,384.0
경기,평택시,2019년,03월,480.0
경기,평택시,2019년,04월,463.0
경기,평택시,2019년,05월,515.0
경기,평택시,2019년,06월,457.0
경기,평택시,2019년,07월,412.0
경기,평택시,2019년,08월,480.0
경기,평택시,2019년,09월,483.0
경기,평택시,2019년,10월,514.0
경기,평택시,2019년,11월,569.0
경기,평택시,2019년,12월,595.0
경기,평택시,2020년,01월,432.0
경기,평택시,2020년,02월,368.0
경기,평택시,2020년,03월,378.0
경기,평택시,2020년,04월,372.0
경기,평택시,2020년,05월,374.0
경기,평택시,2020년,06월,457.0
경기,평택시,2020년,07월,407.0
경기,평택시,2020년,08월,387.0
경기,평택시,2020년,09월,421.0
경기,평택시,2020년,10월,427.0
경기,평택시,2020년,11월,416.0
경기,평택시,2020년,12월,380.0
경기,광명시,2018년,01월,102.0
경기,광명시,2018년,02월,121.0
경기,광명시,2018년,03월,125.0
경기,광명시,2018년,04월,142.0
경기,광명시,2018년,05월,105.0
경기,광명시,2018년,06월,122.0
경기,광명시,2018년,07월,128.0
경기,광명시,2018년,08월,154.0
경기,광명시,2018년,09월,136.0
경기,광명시,2018년,10월,120.0
경기,광명시,2018년,11월,132.0
경기,광명시,2018년,12월,133.0
경기,광명시,2019년,01월,122.0
경기,광명시,2019년,02월,101.0
경기,광명시,2019년,03월,114.0
경기,광명시,2019년,04월,123.0
경기,광명시,2019년,05월,128.0
경기,광명시,2019년,06월,101.0
경기,광명시,2019년,07월,121.0
경기,광명시,2019년,08월,148.0
경기,광명시,2019년,09월,134.0
경기,광명시,2019년,10월,146.0
경기,광명시,2019년,11월,140.0
경기,광명시,2019년,12월,126.0
경기,광명시,2020년,01월,114.0
경기,광명시,2020년,02월,127.0
경기,광명시,2020년,03월,84.0
경기,광명시,2020년,04월,106.0
경기,광명시,2020년,05월,134.0
경기,광명시,2020년,06월,125.0
경기,광명시,2020년,07월,96.0
경기,광명시,2020년,08월,116.0
경기,광명시,2020년,09월,115.0
경기,광명시,2020년,10월,126.0
경기,광명시,2020년,11월,145.0
경기,광명시,2020년,12월,89.0
경기,구리시,2018년,01월,76.0
경기,구리시,2018년,02월,80.0
경기,구리시,2018년,03월,69.0
경기,구리시,2018년,04월,70.0
경기,구리시,2018년,05월,84.0
경기,구리시,2018년,06월,79.0
경기,구리시,2018년,07월,102.0
경기,구리시,2018년,08월,80.0
경기,구리시,2018년,09월,81.0
경기,구리시,2018년,10월,66.0
경기,구리시,2018년,11월,88.0
경기,구리시,2018년,12월,91.0
경기,구리시,2019년,01월,83.0
경기,구리시,2019년,02월,69.0
경기,구리시,2019년,03월,89.0
경기,구리시,2019년,04월,107.0
경기,구리시,2019년,05월,91.0
경기,구리시,2019년,06월,86.0
경기,구리시,2019년,07월,103.0
경기,구리시,2019년,08월,135.0
경기,구리시,2019년,09월,89.0
경기,구리시,2019년,10월,89.0
경기,구리시,2019년,11월,91.0
경기,구리시,2019년,12월,71.0
경기,구리시,2020년,01월,77.0
경기,구리시,2020년,02월,73.0
경기,구리시,2020년,03월,84.0
경기,구리시,2020년,04월,84.0
경기,구리시,2020년,05월,89.0
경기,구리시,2020년,06월,103.0
경기,구리시,2020년,07월,84.0
경기,구리시,2020년,08월,103.0
경기,구리시,2020년,09월,106.0
경기,구리시,2020년,10월,99.0
경기,구리시,2020년,11월,88.0
경기,구리시,2020년,12월,107.0
경기,양주시,2018년,01월,109.0
경기,양주시,2018년,02월,83.0
경기,양주시,2018년,03월,110.0
경기,양주시,2018년,04월,133.0
경기,양주시,2018년,05월,151.0
경기,양주시,2018년,06월,136.0
경기,양주시,2018년,07월,164.0
경기,양주시,2018년,08월,139.0
경기,양주시,2018년,09월,149.0
경기,양주시,2018년,10월,178.0
경기,양주시,2018년,11월,142.0
경기,양주시,2018년,12월,135.0
경기,양주시,2019년,01월,118.0
경기,양주시,2019년,02월,152.0
경기,양주시,2019년,03월,117.0
경기,양주시,2019년,04월,133.0
경기,양주시,2019년,05월,117.0
경기,양주시,2019년,06월,154.0
경기,양주시,2019년,07월,134.0
경기,양주시,2019년,08월,120.0
경기,양주시,2019년,09월,143.0
경기,양주시,2019년,10월,172.0
경기,양주시,2019년,11월,179.0
경기,양주시,2019년,12월,146.0
경기,양주시,2020년,01월,109.0
경기,양주시,2020년,02월,135.0
경기,양주시,2020년,03월,125.0
경기,양주시,2020년,04월,126.0
경기,양주시,2020년,05월,114.0
경기,양주시,2020년,06월,126.0
경기,양주시,2020년,07월,116.0
경기,양주시,2020년,08월,138.0
경기,양주시,2020년,09월,108.0
경기,양주시,2020년,10월,149.0
경기,양주시,2020년,11월,151.0
경기,양주시,2020년,12월,123.0
경기,여주시,2018년,01월,69.0
경기,여주시,2018년,02월,48.0
경기,여주시,2018년,03월,64.0
경기,여주시,2018년,04월,90.0
경기,여주시,2018년,05월,51.0
경기,여주시,2018년,06월,62.0
경기,여주시,2018년,07월,48.0
경기,여주시,2018년,08월,59.0
경기,여주시,2018년,09월,74.0
경기,여주시,2018년,10월,94.0
경기,여주시,2018년,11월,77.0
경기,여주시,2018년,12월,78.0
경기,여주시,2019년,01월,70.0
경기,여주시,2019년,02월,43.0
경기,여주시,2019년,03월,75.0
경기,여주시,2019년,04월,73.0
경기,여주시,2019년,05월,100.0
경기,여주시,2019년,06월,80.0
경기,여주시,2019년,07월,94.0
경기,여주시,2019년,08월,128.0
경기,여주시,2019년,09월,87.0
경기,여주시,2019년,10월,103.0
경기,여주시,2019년,11월,73.0
경기,여주시,2019년,12월,57.0
경기,여주시,2020년,01월,64.0
경기,여주시,2020년,02월,66.0
경기,여주시,2020년,03월,58.0
경기,여주시,2020년,04월,86.0
경기,여주시,2020년,05월,76.0
경기,여주시,2020년,06월,81.0
경기,여주시,2020년,07월,72.0
경기,여주시,2020년,08월,59.0
경기,여주시,2020년,09월,68.0
경기,여주시,2020년,10월,73.0
경기,여주시,2020년,11월,82.0
경기,여주시,2020년,12월,74.0
경기,화성시,2018년,01월,345.0
경기,화성시,2018년,02월,268.0
경기,화성시,2018년,03월,310.0
경기,화성시,2018년,04월,330.0
경기,화성시,2018년,05월,350.0
경기,화성시,2018년,06월,331.0
경기,화성시,2018년,07월,400.0
경기,화성시,2018년,08월,346.0
경기,화성시,2018년,09월,362.0
경기,화성시,2018년,10월,363.0
경기,화성시,2018년,11월,471.0
경기,화성시,2018년,12월,381.0
경기,화성시,2019년,01월,325.0
경기,화성시,2019년,02월,281.0
경기,화성시,2019년,03월,355.0
경기,화성시,2019년,04월,413.0
경기,화성시,2019년,05월,475.0
경기,화성시,2019년,06월,454.0
경기,화성시,2019년,07월,339.0
경기,화성시,2019년,08월,338.0
경기,화성시,2019년,09월,383.0
경기,화성시,2019년,10월,503.0
경기,화성시,2019년,11월,436.0
경기,화성시,2019년,12월,480.0
경기,화성시,2020년,01월,405.0
경기,화성시,2020년,02월,312.0
경기,화성시,2020년,03월,323.0
경기,화성시,2020년,04월,377.0
경기,화성시,2020년,05월,362.0
경기,화성시,2020년,06월,363.0
경기,화성시,2020년,07월,397.0
경기,화성시,2020년,08월,312.0
경기,화성시,2020년,09월,336.0
경기,화성시,2020년,10월,427.0
경기,화성시,2020년,11월,412.0
경기,화성시,2020년,12월,349.0
경기,시흥시,2018년,01월,265.0
경기,시흥시,2018년,02월,270.0
경기,시흥시,2018년,03월,264.0
경기,시흥시,2018년,04월,303.0
경기,시흥시,2018년,05월,308.0
경기,시흥시,2018년,06월,331.0
경기,시흥시,2018년,07월,322.0
경기,시흥시,2018년,08월,275.0
경기,시흥시,2018년,09월,296.0
경기,시흥시,2018년,10월,344.0
경기,시흥시,2018년,11월,310.0
경기,시흥시,2018년,12월,364.0
경기,시흥시,2019년,01월,277.0
경기,시흥시,2019년,02월,228.0
경기,시흥시,2019년,03월,286.0
경기,시흥시,2019년,04월,330.0
경기,시흥시,2019년,05월,399.0
경기,시흥시,2019년,06월,331.0
